key,address
Story.WindyWizard,0xdec050
StrikeChaseCamera,0xde7804
String.DestDataName,0xdeb8d4
String.ReplaceString,0xde83dc
String.SearchString,0xde79dc
String.SourceDataName,0xdecb54
Sun.HighLightVector,0xdeb4a0
Sun.LightVector,0xdeb108
Sun.LowLightVector,0xdece48
SuperAirstrikeCamera,0xde7d84
SuperBomber.BankingAcceleration,0xdeee80
SuperBomber.BaseAcceleration,0xdec6f8
SuperBomber.DelayBetweenBombs,0xdeb66c
SuperBomber.EndDelay,0xde83e4
SuperBomber.ForwardSpeed,0xde9dd0
SuperBomber.InitialDelay,0xde75ec
SuperBomber.MaxBankSpeed,0xdeba60
SuperBomber.PayloadYOffset,0xded394
SuperBomber.TotalBombRunTime,0xdecd14
SuperSheepFlyCamera,0xdecd84
SurvivingTeamIndex,0xde95a0
TM.Accept,0xdedf90
TM.Add,0xdec950
TM.Delete,0xde8054
TM.Flag,0xdeb05c
TM.Skill,0xde77b0
TM.Team,0xdea974
Targ1,0xdec644
Targ10,0xdeabc4
Targ2,0xdec648
Targ3,0xdec664
Targ4,0xdec668
Targ5,0xdec66c
Targ6,0xdec670
Targ7,0xdec674
Targ8,0xdec678
Targ9,0xdec67c
Targeted0a,0xded144
Targeted0b,0xded148
Targeted10a,0xde8b84
TargetingCursor.Scale,0xdec8d4
Taunt1,0xde9e84
Taunt10,0xde8c00
Taunt11,0xde8c04
Taunt12,0xde8c08
Taunt13,0xde8c0c
Taunt2,0xde9e88
Taunt3,0xde9e8c
Taunt4,0xde9e98
Taunt5,0xde9ea8
Taunt6,0xde9eac
Taunt7,0xde9eb0
Taunt8,0xde9eb4
Taunt9,0xde9eb8
TauntMelee,0xdee794
TauntRanged,0xde8d58
TauntStrike,0xded5d8
Team.Data00,0xdec880
Team.Data01,0xdec884
Team.Data02,0xdec888
Team.Data03,0xdec88c
Team.Data04,0xdec890
Team.Data05,0xdec894
TeamPersist.Data00,0xdede44
TeamPersist.Data01,0xdede48
TeamPersist.Data02,0xdede54
TeamPersist.Data03,0xdede58
TeamPersist.Data04,0xdede5c
TeamPersist.Data05,0xdede60
Telepad.Group,0xdee240
Telepad.Location,0xdef0f8
Test,0xdeb150
TestActing,0xded35c
Text.Bounce,0xde805c
Text.Challenge.End,0xdedb60
Text.Connected,0xdecd9c
Text.ConnectionStatus,0xde7a0c
Text.Draw,0xdea800
Text.Health,0xdede20
Text.InvalidPort,0xdea5d0
Text.Language,0xde8c58
Text.Level.Deathmatch1,0xdeb26c
Text.Level.Deathmatch10,0xdeca00
Text.Level.Deathmatch2,0xdeb274
Text.Level.Deathmatch3,0xdeb27c
Text.Level.Deathmatch4,0xdeb284
Text.Level.Deathmatch5,0xdeb2a8
Text.Level.Deathmatch6,0xdeb2ac
Text.Level.Deathmatch7,0xdeb2b0
Text.Level.Deathmatch8,0xdeb2b4
Text.Level.Deathmatch9,0xdeb2b8
Text.Level.Please,0xdee9a4
Text.Level.User,0xdeaec8
Text.Level.driving,0xde8dc0
Text.Loading,0xde96b0
Text.Max,0xdeef60
Text.Min,0xdef03c
Text.NotConnected,0xdebed0
Text.OutOfRange,0xde85dc
Text.Press any Key,0xdec828
Text.PressStart,0xde751c
Text.Ready,0xdec5e4
Text.Seconds,0xded7dc
Text.ServerFailed,0xdec1d8
Text.ServerLost,0xde8298
Text.ServerNotFound,0xde861c
Text.ServerShutdown,0xdedf00
Text.Success,0xded318
Text.Team.WinRound,0xde8b50
Text.TeamWin,0xdec700
Text.TestComment,0xde9968
Text.WeaponDelayed,0xdec964
Text.WeaponHelpTitle,0xde7620
Text.WeaponPanelTitle,0xde8b54
Text.Worm.Death1,0xde9b4c
Text.Worm.Death2,0xde9b54
Text.Worm.Death3,0xde9b58
Text.kMysteryBadPoison,0xdecdbc
Text.kMysteryBarrelTriplet,0xdea0ac
Text.kMysteryDamage,0xdef098
Text.kMysteryDisarm,0xdedd74
Text.kMysteryDoubleTurnTime,0xde8794
Text.kMysteryFlood,0xde7b10
Text.kMysteryGoodPoison,0xdea564
Text.kMysteryHealth,0xde85e0
Text.kMysteryLowGravity,0xdee724
Text.kMysteryMineLayer,0xde8888
Text.kMysteryMineTriplet,0xdec770
Text.kMysteryQuickWalk,0xde84fc
Text.kMysterySpecialWeapon,0xdebb8c
Text.kMysterySuperHealth,0xde8760
Text.kMysteryTeleport,0xdeea98
Text.kUtilityArmour,0xded5ec
Text.kUtilityBridgeKit,0xde7c10
Text.kUtilityBubbleTrouble,0xde7fa0
Text.kUtilityBuffalo,0xdee13c
Text.kUtilityChangeWorm,0xdea774
Text.kUtilityCrateShower,0xde829c
Text.kUtilityCrateSpy,0xdea1b0
Text.kUtilityDoubleDamage,0xdeae1c
Text.kUtilityDoubleTurnTime,0xde8914
Text.kUtilityGirder,0xdea448
Text.kUtilityJetpack,0xde8b2c
Text.kUtilityLowGravity,0xde916c
Text.kUtilityNinjaRope,0xde7c14
Text.kUtilityParachute,0xdebe98
Text.kUtilityQuickWalk,0xdee3ec
Text.kUtilityRedbull,0xdeb470
Text.kUtilitySkipGo,0xdec8bc
Text.kUtilitySurrender,0xdecd08
Text.kWeaponAirstrike,0xded860
Text.kWeaponAlienAbduction,0xdeb1f8
Text.kWeaponBananaBomb,0xdee6c8
Text.kWeaponBaseballBat,0xde7520
Text.kWeaponBazooka,0xdeda3c
Text.kWeaponClusterGrenade,0xdebca8
Text.kWeaponConcreteDonkey,0xdeab24
Text.kWeaponDynamite,0xdeb454
Text.kWeaponFactoryWeapon,0xdeacf0
Text.kWeaponFatkins,0xdeae4c
Text.kWeaponFirePunch,0xdeeb60
Text.kWeaponFlood,0xde86a0
Text.kWeaponGasCanister,0xde898c
Text.kWeaponGrenade,0xde9214
Text.kWeaponHolyHandGrenade,0xdedd30
Text.kWeaponHomingMissile,0xdea598
Text.kWeaponLandmine,0xdea420
Text.kWeaponMortar,0xde8f10
Text.kWeaponNoMoreNails,0xdee58c
Text.kWeaponOldWoman,0xded3f8
Text.kWeaponPoisonArrow,0xdec270
Text.kWeaponProd,0xde7a7c
Text.kWeaponScouser,0xdede70
Text.kWeaponSentryGun,0xde8578
Text.kWeaponSheep,0xde9940
Text.kWeaponShotgun,0xdec53c
Text.kWeaponSniper,0xdeb310
Text.kWeaponSniperRifle,0xdea9a0
Text.kWeaponStarburst,0xded8a4
Text.kWeaponSuperAirstrike,0xde8ed4
Text.kWeaponSuperSheep,0xde7500
Thinking0a,0xde9844
Thinking10a,0xde9d88
Thinking5a,0xde9990
Thinking5b,0xde999c
TimedPayloadFive0a,0xdecbc4
TimedPayloadFive0b,0xdecbc8
TimedPayloadFive0c,0xdecbcc
TimedPayloadFive10,0xdecc40
TimedPayloadFive20a,0xdeb404
TimedPayloadFive20b,0xdeb408
TimedPayloadFive5,0xde8264
TimedPayloadFour0,0xde8c80
TimedPayloadOne0,0xdec140
TimedPayloadThree0,0xdecc44
TimedPayloadTwo0,0xde8bc0
Trigger.AffectsAI,0xde86e4
Trigger.Collector,0xde88c8
Trigger.GirderCollect,0xde8350
Trigger.HitPoints,0xdeda4c
Trigger.Index,0xded360
Trigger.PayloadCollect,0xdec190
Trigger.Radius,0xdeb7cc
Trigger.SheepCollect,0xdec250
Trigger.Spawn,0xdebab8
Trigger.TeamCollect,0xde8c10
Trigger.TeamDestroy,0xdece24
Trigger.Visibility,0xde9da4
Trigger.WormCollect,0xde7614
Turn.Boring,0xde801c
Turn.EnemyDamage,0xded2dc
Turn.FirstBlood,0xde9ad4
Turn.FriendlyDamage,0xde9660
Turn.MaxDamage,0xdec268
Turn.Mistake,0xded554
Turn.PayloadFired,0xdec998
TurnTime,0xdeb7d8
TurnTimeRemaining,0xde9a1c
Tutorial.1,0xdec844
Tutorial.2,0xdec848
Tutorial.3,0xdec84c
Tweak Editor Version,0xdedcf8
Tweaks.AimAngleDelta,0xde7a84
Tweaks.MaxPowerUpTime,0xde8e14
TwkEdVer.AITWK,0xded2ec
TwkEdVer.ANDYPARTTWK,0xded578
TwkEdVer.BEANSTALKTWK,0xdecb30
TwkEdVer.CAMTWK,0xdea92c
TwkEdVer.DDAYTWK,0xde8478
TwkEdVer.DEFSAVE,0xde9294
TwkEdVer.FRIDAY_LOCAL,0xdedc30
TwkEdVer.HUDTWK,0xdee02c
TwkEdVer.LOCAL,0xdea770
TwkEdVer.LOCAL SCHEMES DONE,0xde7a94
TwkEdVer.LOCAL_THURS,0xde78cc
TwkEdVer.LVLSETUP,0xdea7c0
TwkEdVer.MENUTWK,0xde972c
TwkEdVer.MIKEPARTTWK,0xdea0f4
TwkEdVer.PARTICLES_V0001,0xdec298
TwkEdVer.PARTTWK,0xde9db0
TwkEdVer.PART_BIRDSKY,0xde8f2c
TwkEdVer.PART_CAMPFIRE,0xde9f18
TwkEdVer.PART_DEPTHCHARGE,0xdeeb6c
TwkEdVer.PART_DRIPS,0xdeb990
TwkEdVer.PART_DYNAMITEFUSE,0xde8e1c
TwkEdVer.PART_ELECTRICSPARK,0xdee640
TwkEdVer.PART_FIREWORK,0xdeb8f0
TwkEdVer.PART_GEYSER,0xdec508
TwkEdVer.PART_JETPACK,0xde987c
TwkEdVer.PART_JETPACKSMOKETRAIL,0xde903c
TwkEdVer.PART_JUMPCOLLIDELARGE,0xdebb94
TwkEdVer.PART_LIGHTNING,0xdeb5dc
TwkEdVer.PART_PROPELLOR,0xded448
TwkEdVer.PART_SINGLEFLAME,0xde75e8
TwkEdVer.PART_SLEEPY_Z,0xdec5e8
TwkEdVer.PERSIST,0xde9cd8
TwkEdVer.RICOPARTTWK,0xdec3ec
TwkEdVer.SOUNDSPARTTWK,0xded9ac
TwkEdVer.THURSDAY_LOCAL,0xde8df0
TwkEdVer.TWEAK,0xded86c
TwkEdVer.WEAPTWK,0xde76ac
User.Changed,0xde9010
User.CustomWeapon,0xdeecfc
User.CustomWeaponName,0xded1d4
User.Flag,0xde895c
User.FlagName,0xdea614
User.Glasses,0xde7b4c
User.Gloves,0xdeb70c
User.Grave,0xde80d4
User.Hat,0xdebcd0
User.HumanTeamName,0xded798
User.HumanWorm1,0xdeb644
User.HumanWorm2,0xdeb648
User.HumanWorm3,0xdeb64c
User.HumanWorm4,0xdeb650
User.HumanWorm5,0xdeb654
User.HumanWorm6,0xdeb658
User.NameCheck,0xde8a2c
User.Room,0xde96f4
User.SWeapon,0xdec278
User.Skill,0xdea470
User.Speech,0xdecfe0
User.Tash,0xdebbe0
User.TeamName,0xdeb6d4
Victory,0xdec8ec
VictoryEndsTurn,0xdede38
WXD.BackupWeapon,0xdec478
WXD.BriefingImage,0xde9f94
WXD.BriefingText,0xde90d0
WXD.CoinsAwarded,0xdedb90
WXD.CopySeed,0xde8010
WXD.CurrentAttachment,0xde9590
WXD.CurrentAttachmentIndex,0xde7f60
WXD.CurrentDroppedPayload,0xdeb8d0
WXD.CurrentFlag,0xde899c
WXD.CurrentGrave,0xdebf14
WXD.CurrentGraveName,0xdee654
WXD.CurrentMesh,0xdeb220
WXD.CurrentSpeechName,0xded3d4
WXD.CurrentTutorial,0xdec434
WXD.DefaultCluster,0xdee948
WXD.DefaultSchemeData,0xdedac4
WXD.E.CreateScheme,0xdec514
WXD.E.CreateTeam,0xded9b4
WXD.E.CreateWeapon,0xde84b8
WXD.E.DeleteScheme,0xde7e14
WXD.E.DeleteTeam,0xde7674
WXD.E.DeleteWeapon,0xde9abc
WXD.E.EditScheme,0xdeaed4
WXD.E.EditWeapon,0xde7f78
WXD.EditWeapon,0xdeb338
WXD.EyesOk,0xdeb06c
WXD.GraveSpotAnim,0xdee0b8
WXD.InGameInviteIcon,0xde9ac0
WXD.InviteIcon,0xdecaf8
WXD.InviteText,0xde7750
WXD.LastSeed,0xdeda10
WXD.Level.Copy,0xdec1a4
WXD.Level.Current,0xde7bd0
WXD.Level.Indestructable,0xded818
WXD.Level.LastPlayed,0xdec118
WXD.Level.LastPlayed.Dest,0xdee9d0
WXD.Level.LastPlayed.Fort,0xded890
WXD.Level.LastPlayed.Stat,0xdeca58
WXD.Level.LastPlayed.Surv,0xded29c
WXD.Level.LastTheme,0xde7c58
WXD.Level.LastTheme.Dest,0xded250
WXD.Level.LastTheme.Fort,0xdec018
WXD.Level.LastTheme.Stat,0xde84d8
WXD.Level.LastTheme.Surv,0xdeea18
WXD.Level.LastTimeOfDay,0xdea264
WXD.Level.PrettyName,0xdea094
WXD.Level.Script,0xde9114
WXD.Level.Seed,0xdeb3a0
WXD.Level.Theme,0xde78e0
WXD.Level.TimeOfDay,0xdec3a4
WXD.Mission.Obj1,0xdee7c8
WXD.Mission.Obj1_Icon,0xdedff8
WXD.Mission.Obj2,0xdee7d8
WXD.Mission.Obj2_Icon,0xded6f8
WXD.Mission.Obj3,0xdee7dc
WXD.Mission.Obj3_Icon,0xdee0f8
WXD.MissionBriefing,0xde8ddc
WXD.MissionImage,0xde92d4
WXD.MissionRecord,0xdec7a0
WXD.MissionTitle,0xde9398
WXD.MultiGameName,0xde9c14
WXD.Next,0xde9390
WXD.PreviewScene,0xdedfd4
WXD.Previous,0xded48c
WXD.SeedEnabled,0xdeea90
WXD.SelectTeamTitle,0xdee154
WXD.SoundOptionsChanged,0xde7d10
WXD.StatResultFailed,0xde89d4
WXD.StoryMovie,0xded814
WXD.TashOk,0xde966c
WXD.TempIntStore1,0xdec244
WXD.TempIntStore2,0xdec248
WXD.TempIntStore3,0xdec24c
WXD.TempIntStore4,0xdec258
WXD.TempTextEdit,0xdec910
WXD.Vector.Orientation,0xdec878
WXD.Vector.Position,0xdea0f8
WXD.Vector.Scale,0xdea194
WXD.Vol.Amb,0xded2c8
WXD.Vol.Mus,0xdea18c
WXD.Vol.Sfx,0xdecd60
WXD.WeaponHelpText,0xde87d0
WXD.WormAnim,0xde7b34
WXD.WormMood,0xde9b98
WXFE.A.Glasses.3D,0xde75b0
WXFE.A.Glasses.Elvis,0xdeee84
WXFE.A.Glasses.Elvis.Bk,0xdeccec
WXFE.A.Glasses.Elvis.R,0xdeca08
WXFE.A.Glasses.Elvis.S,0xdeca18
WXFE.A.Glasses.Matrix,0xdedae0
WXFE.A.Glasses.Monocle,0xdea618
WXFE.A.Glasses.NHS,0xdeb50c
WXFE.A.Glasses.NHS.Bl,0xdee7f0
WXFE.A.Glasses.NHS.R,0xde9f08
WXFE.A.Glasses.NHS.W,0xde9f20
WXFE.A.Glasses.NVision,0xdea97c
WXFE.A.Glasses.Pirate,0xde8260
WXFE.A.Glasses.Pirate.Be,0xdedcdc
WXFE.A.Glasses.Pirate.R,0xde76c8
WXFE.A.Glasses.Pirate.W,0xde76dc
WXFE.A.Glasses.Professor,0xdead98
WXFE.A.Glasses.Rayban,0xde82b8
WXFE.A.Glasses.Rayban2,0xde7c4c
WXFE.A.Glasses.Star,0xde8c48
WXFE.A.Glasses.Star.L,0xde8070
WXFE.A.Glasses.Star.P,0xde8080
WXFE.A.Glasses.Star.Z,0xde80a8
WXFE.A.Glasses.XRay,0xdec764
WXFE.A.Glasses.XRay.P,0xde7780
WXFE.A.Glasses.XRay.S,0xde778c
WXFE.A.Glasses.XRay.Y,0xde77a8
WXFE.A.Gloves.Bones,0xdecaa4
WXFE.A.Gloves.Cowboy,0xde9964
WXFE.A.Gloves.Cowboy.Bk,0xdee5ec
WXFE.A.Gloves.Cowboy.R,0xdecd50
WXFE.A.Gloves.Cowboy.W,0xdecd5c
WXFE.A.Gloves.Dino,0xde887c
WXFE.A.Gloves.Frank,0xde76b0
WXFE.A.Gloves.FuManChu,0xde84a4
WXFE.A.Gloves.Knight,0xdeaa98
WXFE.A.Gloves.Knight.G,0xdeba9c
WXFE.A.Gloves.Knight.Gn,0xdec2c0
WXFE.A.Gloves.Knight.W,0xdeba68
WXFE.A.Gloves.Pirate,0xde8a74
WXFE.A.Gloves.Pirate.Bk,0xdeaa6c
WXFE.A.Gloves.Pirate.Gn,0xdea9bc
WXFE.A.Gloves.Pirate.W,0xdea7a0
WXFE.A.Gloves.Punk,0xde8270
WXFE.A.Gloves.Punk.G,0xdeca60
WXFE.A.Gloves.Punk.Gn,0xdeb7f8
WXFE.A.Gloves.Punk.R,0xdecaa8
WXFE.A.Gloves.Ringed,0xdee99c
WXFE.A.Gloves.Spacesuit,0xdeace0
WXFE.A.Gloves.Spacesuit.B,0xde84c8
WXFE.A.Gloves.Spacesuit.G,0xde84ec
WXFE.A.Gloves.Spacesuit.P,0xde8504
WXFE.A.Gloves.Terminator,0xdea508
WXFE.A.Gloves.White,0xdec314
WXFE.A.Gloves.White.Br,0xdec208
WXFE.A.Gloves.White.D,0xde96a4
WXFE.A.Gloves.White.Y,0xde9674
WXFE.A.Hat.Afro,0xdeb37c
WXFE.A.Hat.Alien,0xde7b38
WXFE.A.Hat.American,0xde8e7c
WXFE.A.Hat.American.Bl,0xdeb970
WXFE.A.Hat.American.S,0xde9b0c
WXFE.A.Hat.American.Y,0xde9b24
WXFE.A.Hat.Arabian,0xded9b8
WXFE.A.Hat.Arabian.D,0xde80dc
WXFE.A.Hat.Arabian.R,0xde8108
WXFE.A.Hat.Arabian.W,0xde8120
WXFE.A.Hat.Baseball,0xde9a30
WXFE.A.Hat.Baseball.C,0xdea310
WXFE.A.Hat.Baseball.Gy,0xde7aa8
WXFE.A.Hat.Baseball.P,0xdea2c0
WXFE.A.Hat.Baseball.Pe,0xde7898
WXFE.A.Hat.Baseball.R,0xdea2c8
WXFE.A.Hat.Baseball.T17,0xdeaa9c
WXFE.A.Hat.Bishop,0xdee610
WXFE.A.Hat.BluesBrother,0xdeb5c8
WXFE.A.Hat.BritishTommy,0xded1a4
WXFE.A.Hat.Builder,0xdea1c8
WXFE.A.Hat.Bunny,0xde97a4
WXFE.A.Hat.Burberry,0xded6a4
WXFE.A.Hat.Chinese,0xde7518
WXFE.A.Hat.Cowboy,0xdec824
WXFE.A.Hat.Cowboy.Bk,0xdea1ec
WXFE.A.Hat.Cowboy.R,0xdea9cc
WXFE.A.Hat.Cowboy.W,0xdea9dc
WXFE.A.Hat.Cowboy2,0xdec9dc
WXFE.A.Hat.Crown,0xdeb5b8
WXFE.A.Hat.Dino,0xde837c
WXFE.A.Hat.FlatCap,0xdeea04
WXFE.A.Hat.Frankenstein,0xded138
WXFE.A.Hat.German,0xded6fc
WXFE.A.Hat.Helmet,0xdea09c
WXFE.A.Hat.HelmetKing,0xdeb61c
WXFE.A.Hat.Hockey,0xde7ea4
WXFE.A.Hat.Party,0xdef024
WXFE.A.Hat.Pigtails,0xde8550
WXFE.A.Hat.Pigtails.Bl,0xdecaf0
WXFE.A.Hat.Pigtails.Bnd,0xdec0d8
WXFE.A.Hat.Pigtails.R,0xdee3ac
WXFE.A.Hat.Pirate,0xdeab14
WXFE.A.Hat.Police,0xde785c
WXFE.A.Hat.Prehistoric,0xde9050
WXFE.A.Hat.Professor,0xdec008
WXFE.A.Hat.Punk,0xded66c
WXFE.A.Hat.Punk.Bl,0xde8f38
WXFE.A.Hat.Punk.Gr,0xde9088
WXFE.A.Hat.Punk.Y,0xdee6e4
WXFE.A.Hat.QueenOfSheba,0xdedc44
WXFE.A.Hat.RedBeret,0xde9194
WXFE.A.Hat.Rocketman,0xde9ffc
WXFE.A.Hat.Scottish,0xdea0a0
WXFE.A.Hat.Skull,0xdecbf4
WXFE.A.Hat.Soviet,0xdea1a8
WXFE.A.Hat.Spacesuit,0xde74dc
WXFE.A.Hat.Spacesuit.Bl,0xde7db0
WXFE.A.Hat.Spacesuit.Gy,0xde7e24
WXFE.A.Hat.Spacesuit.P,0xdedcc0
WXFE.A.Hat.Terminator,0xde7c0c
WXFE.A.Hat.USMarine,0xdebf18
WXFE.A.Hat.Viking,0xde9ea0
WXFE.A.Hat.Wizard,0xde8b90
WXFE.A.Hat.Wizard.D,0xde8e18
WXFE.A.Hat.Wizard.Gr,0xded30c
WXFE.A.Hat.Wizard.R,0xde8dc8
WXFE.A.Mustache.Afro,0xde8b7c
WXFE.A.Mustache.Afro.B,0xdeb4c8
WXFE.A.Mustache.Afro.G,0xdeb4dc
WXFE.A.Mustache.Afro.R,0xdeb508
WXFE.A.Mustache.Chinese,0xdebc24
WXFE.A.Mustache.Cowboy,0xdea8e4
WXFE.A.Mustache.Cowboy.B,0xde76e0
WXFE.A.Mustache.Cowboy.Bk,0xdecb6c
WXFE.A.Mustache.Cowboy.G,0xde76e8
WXFE.A.Mustache.Curly,0xde9d24
WXFE.A.Mustache.Curly.B,0xdee94c
WXFE.A.Mustache.Curly.G,0xdee95c
WXFE.A.Mustache.Curly.R,0xdee988
WXFE.A.Mustache.Professor,0xded288
WXFE.A.Mustache.SafetyPin,0xdee3f8
WXFE.A.Mustache.Scott,0xdece10
WXFE.A.Mustache.Small.Bln,0xdeef38
WXFE.A.Mustache.Small.Br,0xde8688
WXFE.A.Mustache.Small.R,0xdea358
WXFE.A.Mustache.Small.W,0xdea364
WXFE.A.Mustache.Viking,0xdeaa5c
WXFE.A.Mustache.Viking.Bk,0xded6ec
WXFE.A.Mustache.Viking.G,0xded89c
WXFE.A.Mustache.Viking.R,0xded848
WXFE.AmbientColour,0xded18c
WXFE.Award.Coins,0xdeca9c
WXFE.Award.Name,0xdea994
WXFE.Award.Summary,0xde86e8
WXFE.CurrentTeamPage,0xde9694
WXFE.DiffuseColour,0xde7598
WXFE.EasterEgg.Coins,0xdecf94
WXFE.EasterEgg.Name,0xde9254
WXFE.EnableTeamPageNext,0xdef1a0
WXFE.EnableTeamPagePrev,0xdef0d8
WXFE.EnableWFPageNext,0xdeef50
WXFE.EnableWFPagePrev,0xdea51c
WXFE.GlassesName,0xde9994
WXFE.GlovesName,0xde9c18
WXFE.HatName,0xdec014
WXFE.HeaderList,0xdebf10
WXFE.HelpBlimpConsole,0xdeb71c
WXFE.HelpBlimpConsoleList,0xdedb9c
WXFE.HelpBlimpPC,0xdebf54
WXFE.HelpBlimpPCList,0xde9958
WXFE.HelpDropConsole,0xdee958
WXFE.HelpDropConsoleList,0xde8714
WXFE.HelpDropPC,0xdeb994
WXFE.HelpDropPCList,0xde7e90
WXFE.L.RANDOM,0xdebcb4
WXFE.LevelsAvailable,0xdec254
WXFE.LightDirection,0xdebe78
WXFE.List.AwardNames,0xde82cc
WXFE.List.AwardSummaries,0xdea30c
WXFE.MatchStatsDetail.Next,0xdec2d0
WXFE.MatchStatsDetail.Prev,0xdee398
WXFE.MatchStatsList.Team1,0xdebe48
WXFE.MatchStatsList.Team2,0xdebe4c
WXFE.MatchStatsList.Team3,0xdebe50
WXFE.MatchStatsList.Team4,0xdebe58
WXFE.Mission.Coins,0xdec34c
WXFE.MissionTeamName,0xdee924
WXFE.MissionTitle,0xde825c
WXFE.NumTeamsInMatch,0xdec464
WXFE.PS2MemoryList,0xded4a4
WXFE.PreRoundTitle,0xde7c94
WXFE.Shop.Balance,0xde9c94
WXFE.TashName,0xdec4d4
WXFE.TeamSelectedAlliedGroup,0xdee800
WXFE.TeamSelectedHandicap,0xde9f80
WXFE.TeamSelectedName,0xdea81c
WXFE.TeamSelectedNumber,0xde9b48
WXFE.TeamSelectedWorms,0xde9d5c
WXFE.TrophyStats,0xdeb69c
WXFE.WFCost,0xde7e50
WXFE.WinRoundList,0xde74d8
WXFEP.ChallengeEnd,0xdec210
WXFEP.ConfirmDraw,0xdecab0
WXFEP.ConfirmList,0xde9140
WXFEP.ConfirmQuit,0xdec090
WXFEP.ConfirmRestart,0xdea610
WXFEP.InGameBriefBottom,0xdee3fc
WXFEP.InGameBriefMiddle,0xde93a0
WXFEP.InGameBriefTop,0xde9580
WXFEP.MissionBriefing,0xde8d20
WXFEP.MissionBriefingList,0xdee094
WXFEP.MissionFailed,0xded858
WXFEP.Pause,0xde7bac
WXFEP.PauseList,0xde8750
WXFEP.SelectLandscapeList,0xde8fdc
WXFEP.WeaponHelp,0xdea000
WXFE_TestSpotAnim,0xdee774
WXFE_TestSpotAudio,0xde8208
WXNET.Chat.Out,0xded820
WXNET.ChatHistory,0xdeaaa8
WXNET.Value.MaxPlayers,0xdebb0c
WXNET.Value.Password,0xde8650
WXNET.Value.Scheme,0xdedc58
WXNETP.Chat,0xde7d54
WXNETP.ChatNames,0xde80d0
WXNETP.MessageBoxList,0xde9418
WXNETP.MessageOwnerList,0xdec9d0
WXNETP.MessageOwnerText,0xdeea10
WXNETP.MessagePromptText,0xde9310
WXNETP.MessageTitleText,0xdec390
WXNETP.StartMenuList,0xded854
WXNETP.StartOwnerList,0xdeb518
WXNETP.StartOwnerText,0xdeeed8
WXNETP.StartPromptText,0xdee210
WXNETP.StartTitleText,0xde9fd8
WXPF_BlueTrails_1,0xde9b04
WXPF_BlueTrails_2,0xde9b10
WXPF_EndGlowGreen,0xdee4fc
WXPF_ExploderGreen,0xde9478
WXPF_Exploder_1,0xde8c44
WXPF_Exploder_2,0xde8c4c
WXPF_Exploder_3,0xde8c6c
WXPF_Firework1,0xdea054
WXPF_Firework2,0xdea060
WXPF_Firework3,0xdea0c0
WXPF_Firework4,0xdea0d4
WXPF_Firework5,0xdea0dc
WXPF_Firework6,0xdea0e0
WXPF_GreenGlowBang,0xdea79c
WXPF_GreenGlowBigBang,0xde9900
WXPF_GreenTrail1,0xde9484
WXPF_RedBigGlow,0xdec39c
WXPF_RedBigGlowDelayed,0xdee2d8
WXPF_RedExpiryFlash,0xdeb7e0
WXPF_RedGlow,0xde7a60
WXPF_RedTrailsLong,0xded3a0
WXPF_RedTrails_1,0xdee404
WXPF_TripleShot,0xde86a8
WXPF_TwinkleFallsAnchor,0xdeaf88
WXPF_TwinkleTrails,0xdebe1c
WXPF_Whiteout,0xde93d4
WXPF_WhiteoutDelayed,0xdee3d4
WXPL_BaseDot,0xdeb020
WXPL_BaseTrail,0xdea5b0
WXPL_CarpetClds_SM,0xdecdf4
WXPL_CarpetClouds,0xded10c
WXPL_CarpetCloudsEffect,0xde8994
WXPL_ControlPanel,0xded1f4
WXPL_DragonFly,0xde9da8
WXPL_DustSpawned,0xde75ac
WXPL_DustSpawner,0xdef0c8
WXPL_ElectricSpark,0xdea4ec
WXPL_ExpiryTester_First,0xded014
WXPL_ExpiryTester_Spawned,0xde92dc
WXPL_Fireflies,0xde9cd0
WXPL_FountainUP,0xded000
WXPL_GlowBang,0xde7d1c
WXPL_GnuggetGlows,0xde9d10
WXPL_GnuggetTwinkles,0xde9d4c
WXPL_GoldNugget,0xdeacdc
WXPL_LightningJoint,0xdeced8
WXPL_LightningJointGlow,0xde82c0
WXPL_LightningMeshUP,0xde8d00
WXPL_Lightning_L,0xde8330
WXPL_Lightning_R,0xde8458
WXPL_MeshLightning,0xde9f9c
WXPL_NuggetMesh,0xdec320
WXPL_PlatformCloud,0xde7814
WXPL_SeaGull,0xdedc70
WXPL_SparkOuts,0xdeb40c
WXPL_Spark_Glow,0xdeb59c
WXPL_TornadoTwister,0xdecac8
WXPL_TowerCloudLightning,0xde8568
WXPL_TowerClouds,0xdec260
WXPL_TowerSparking,0xde949c
WXPL_TowerStormCloud,0xde799c
WXPL_TwisterBase,0xdec264
WXPL_TwisterBaseParts,0xdee174
WXPL_TwisterDust,0xdeef24
WXPL_TwisterDust2,0xde90a8
WXPL_TwisterUpDust,0xde9850
WXPL_WormGhost,0xde8cd0
WXP_ALien_CentralBeam,0xdebdb4
WXP_AStrike_Expl_Ring,0xde915c
WXP_AStrike_InnerCloud,0xdea110
WXP_AStrike_XPL_Tails,0xdeea14
WXP_AbdDamageInd,0xdeec58
WXP_AbdDamageSputt,0xdeafa4
WXP_AbdTelep_Central,0xdea238
WXP_AbdTelep_GloTall,0xdebbfc
WXP_AbdTelep_Glow,0xdeb7a4
WXP_AbdTelep_Stars,0xde9754
WXP_AbdTelep_Stars2,0xdeba88
WXP_Abd_DamageRand,0xde90fc
